feat_MedInc,feat_HouseAge,feat_AveRooms,feat_AveBedrms,feat_Population,feat_AveOccup,feat_Latitude,feat_Longitude,price,Latitude,Longitude,main_MedInc,main_HouseAge,main_AveRooms,main_AveBedrms,main_Population,main_AveOccup,main_Latitude,main_Longitude,joint_00_main_MedInc,joint_01_main_Latitude,joint_02_main_Longitude,joint_03_main_AveOccup,joint_04_main_AveRooms,joint_05_main_HouseAge,joint_06_main_Population,joint_07_main_AveBedrms,joint_08_inter_Latitude×Longitude,joint_09_inter_MedInc×AveOccup,joint_10_inter_HouseAge×AveOccup,joint_11_inter_MedInc×AveRooms,joint_12_inter_MedInc×Longitude,joint_13_inter_MedInc×HouseAge,joint_14_inter_MedInc×Latitude,joint_15_inter_AveOccup×Latitude,joint_16_inter_HouseAge×Latitude,joint_17_inter_AveOccup×Longitude,joint_18_inter_HouseAge×Longitude,joint_19_inter_AveRooms×Latitude,umap_1,umap_2,cluster,cluster_refined,umap_1_refined,umap_2_refined,cluster_two
4.1488,38.0,5.438967136150235,1.0586854460093895,1155.0,2.711267605633803,34.1,-118.04,2.353,34.1,-118.04,0.040547337,0.025210664,-0.062601335,-0.002424621,0.0016732309,0.005649423,0.5287754,-0.21041395,0.040547337,0.5287754,-0.21041395,0.005649423,-0.062601335,0.025210664,0.0016732309,-0.002424621,0.05374923,-0.017323554,-0.02410309,0.035141654,-0.028665274,-0.013620312,0.017045736,0.009589165,0.01573804,0.0023654401,0.0052709803,0.01381579,11.67994,5.6764526,1,0,-0.01746188,5.439091,1
2.5486,23.0,5.604081632653061,1.0775510204081633,677.0,2.763265306122449,37.72,-121.01,1.611,37.72,-121.01,-0.38446516,0.002306806,0.0031098984,0.014507186,-0.03361765,-0.011654891,-0.32152826,0.50328624,-0.38446516,-0.32152826,0.50328624,-0.011654891,0.0031098984,0.002306806,-0.03361765,0.014507186,-0.2896409,0.017945632,0.0032824534,-0.011260761,0.031508416,0.0033818549,-0.017892867,-0.018912345,0.0038342476,-0.00042809546,0.0048959106,-0.016893238,0.6667152,7.4582987,6,8,12.379481,6.254299,0
4.6806,18.0,4.633802816901408,1.0140845070422535,209.0,2.943661971830986,33.86,-117.85,1.875,33.86,-117.85,0.13281226,-0.05368269,-0.1244176,0.02325704,0.008695137,-0.10001351,0.40158606,-0.2855322,0.13281226,0.40158606,-0.2855322,-0.10001351,-0.1244176,-0.05368269,0.008695137,0.02325704,-0.016412929,-0.024567023,0.043657117,0.006439727,-0.037298277,0.0053667203,-0.005588576,0.0016229749,0.006894216,0.015716448,0.008785382,-0.017744392,7.922159,5.963788,1,0,0.75214076,4.3794193,1
1.5143,34.0,3.805981035740336,1.149525893508388,3538.0,2.580598103574033,34.02,-118.35,1.188,34.02,-118.35,-0.59610116,0.05282346,-0.10981391,0.05516321,0.072821125,0.032421134,0.39680073,-0.043708224,-0.59610116,0.39680073,-0.043708224,0.032421134,-0.10981391,0.05282346,0.072821125,0.05516321,-0.008513881,-0.0037539415,-0.0103173135,0.03938879,-0.0048959944,-0.025664993,-0.0021692961,0.018156439,0.017488673,0.00087350607,0.0027666166,-0.017388344,9.324103,7.9192004,1,0,1.1680136,7.7017903,1
4.0417,34.0,7.040816326530612,1.2142857142857142,784.0,2.6666666666666665,37.96,-122.32,1.828,37.96,-122.32,0.015238404,0.04712233,0.239613,0.030889194,-0.01851794,-0.015567463,-0.4828529,0.87305546,0.015238404,-0.4828529,0.87305546,-0.015567463,0.239613,0.04712233,-0.01851794,0.030889194,-0.34485266,-0.009523586,-0.011665624,0.044324607,0.05474791,-0.0074909404,-0.059464365,0.01267159,-0.018874496,0.00655666,0.008401632,0.0037373602,-2.1968677,5.1583376,16,8,11.217083,5.8300557,0
6.448,30.0,6.641025641025641,0.967948717948718,467.0,2.993589743589744,37.34,-122.02,3.606,37.34,-122.02,0.9126756,0.034396045,0.16369143,-0.0020167166,-0.02170575,-0.11482531,-0.1378169,0.56101006,0.9126756,-0.1378169,0.56101006,-0.11482531,0.16369143,0.034396045,-0.02170575,-0.0020167166,0.03452587,0.01659406,-0.004208062,-0.027269758,0.01602754,0.07202519,0.0161537,-0.0066395067,0.0021560378,-0.004471332,0.0063995123,0.012063324,0.6218122,2.6916294,4,7,10.244199,3.1712167,0
2.2454,39.0,4.449111470113086,1.0533117932148628,2263.0,3.655896607431341,32.71,-117.07,0.896,32.71,-117.07,-0.44277063,0.066311985,-0.15708245,0.0022296319,0.025493518,-0.27988365,1.2248373,-0.64086115,-0.44277063,1.2248373,-0.64086115,-0.27988365,-0.15708245,0.066311985,0.025493518,0.0022296319,-0.4493249,0.061615556,-0.024133384,-0.0045211315,-0.044855535,-0.020766197,0.06139052,-0.04693848,0.04395306,0.05436206,-0.038187087,-0.011081606,13.372911,-0.22777292,1,0,-1.967737,0.01888202,1
2.0096,22.0,4.027027027027027,1.045045045045045,754.0,3.3963963963963963,33.9,-118.26,1.107,33.9,-118.26,-0.53308976,0.012235042,-0.13495222,0.0037916591,-0.021511925,-0.23740292,0.31943512,-0.18852258,-0.53308976,0.31943512,-0.18852258,-0.23740292,-0.13495222,0.012235042,-0.021511925,0.0037916591,-0.081151925,0.05934797,0.0059278905,0.015741669,-0.0044493377,0.0025760652,0.013784431,-0.0064667016,0.0139917955,0.00045369565,-0.0001514256,-0.0112647265,10.193509,10.075082,1,0,-1.3640336,8.663179,1
6.3923,27.0,5.907356948228883,1.0272479564032695,2009.0,2.7370572207084467,37.32,-122.02,3.483,37.32,-122.02,0.907913,0.01521685,0.023756396,-0.0054003545,0.023314038,-0.012017787,-0.14968675,0.5485147,0.907913,-0.14968675,0.5485147,-0.012017787,0.023756396,0.01521685,0.023314038,-0.0054003545,0.041987002,0.023493376,-0.009249277,-0.023965023,0.023068726,-0.003917348,0.022677388,-0.0018264167,-0.000752911,0.0056859553,0.013626397,-0.008575443,0.6641248,3.769951,-1,7,10.413306,3.45396,0
2.2259,24.0,3.1024,1.0432,1808.0,2.8928,37.31,-121.86,1.125,37.31,-121.86,-0.4759062,-0.0059952755,-0.21982169,0.006000709,0.028283684,-0.07517721,-0.06004031,0.5862236,-0.4759062,-0.06004031,0.5862236,-0.07517721,-0.21982169,-0.0059952755,0.028283684,0.006000709,-0.13698314,0.041957855,0.0028946772,0.10988791,0.028935775,0.0043767765,-0.047946706,-0.017454073,-0.0049886554,0.003391087,0.00597696,-0.02883415,0.48570102,6.9740934,6,8,11.489491,6.75994,0
4.4625,37.0,5.042553191489362,0.9574468085106383,769.0,3.272340425531915,34.09,-117.93,1.542,34.09,-117.93,0.083411664,0.02921389,-0.08432884,-0.014418546,-0.021794973,-0.21931826,0.539611,-0.29603928,0.083411664,0.539611,-0.29603928,-0.21931826,-0.08432884,0.02921389,-0.021794973,-0.014418546,-0.06650248,-0.05642961,-0.02502013,0.003684733,-0.04244086,-0.012507818,0.0069361925,-0.0068773776,0.012502968,0.017551675,-0.0047534406,-0.008123457,11.889916,7.570281,1,0,-1.996792,5.758376,1
3.7364,34.0,4.9593147751606,1.0235546038543897,1524.0,3.26338329764454,37.53,-122.04,1.904,37.53,-122.04,-0.10430541,0.053325348,-0.10801325,-0.0023730563,0.013310337,-0.2237049,-0.16104856,0.62238884,-0.10430541,-0.16104856,0.62238884,-0.2237049,-0.10801325,0.053325348,0.013310337,-0.0023730563,-0.036824256,-0.022194058,-0.025794685,0.019514125,0.027486414,-0.011279458,0.0037781894,-0.0228649,-0.0035793483,0.016227901,0.008603007,-0.001797244,0.6610565,5.92365,6,8,11.316197,4.877682,0
2.3152,10.0,3.4055944055944054,1.1048951048951048,631.0,2.2062937062937062,37.97,-122.04,1.406,37.97,-122.04,-0.488783,-0.096928805,-0.18933353,0.016734473,-0.020303838,0.28885606,-0.49753487,0.6287532,-0.488783,-0.49753487,0.6287532,0.28885606,-0.18933353,-0.096928805,-0.020303838,0.016734473,-0.24864997,-0.04688323,-0.039282616,0.07631618,0.022544518,0.0540068,0.018782139,-0.04062161,0.038663536,0.0075502396,0.018237844,-0.010213971,-4.8016233,6.434417,7,8,9.319336,7.2987614,0
2.7031,37.0,4.628070175438596,1.024561403508772,766.0,2.687719298245614,33.75,-118.29,2.189,33.75,-118.29,-0.35703754,0.019839533,-0.121997766,-0.0049663098,-0.025456266,-0.009240424,0.58129746,-0.15461177,-0.35703754,0.58129746,-0.15461177,-0.009240424,-0.121997766,0.019839533,-0.025456266,-0.0049663098,0.07786282,0.009924294,-0.01759328,0.0028391853,-0.0015005823,-0.018947657,0.033569872,0.008177727,0.03796473,0.0037065372,0.0061851814,-0.015233487,10.168341,7.335398,1,0,-0.295135,6.727908,1
7.9068,17.0,7.66219723183391,1.0250865051903115,7665.0,3.315311418685121,34.15,-117.71,3.491,34.15,-117.71,1.6272262,-0.050616026,0.37763783,0.017642895,0.047783665,-0.24069048,0.43225753,-0.4735052,1.6272262,0.43225753,-0.4735052,-0.24069048,0.37763783,-0.050616026,0.047783665,0.017642895,-0.10345259,0.045131553,0.024881376,-0.11149159,-0.099115685,-0.116676494,0.0034262985,0.029274479,-0.004686743,0.052030027,0.017391115,0.062622175,8.645441,2.811678,1,0,2.0449874,0.9046542,1
1.5987,28.0,4.211586901763225,1.0478589420654911,1335.0,3.36272040302267,32.8,-115.56,0.594,32.8,-115.56,-0.51508904,0.04888228,-0.14090684,0.006495162,-0.009214952,-0.23549707,1.1895443,-0.935989,-0.51508904,1.1895443,-0.935989,-0.23549707,-0.14090684,0.04888228,-0.009214952,0.006495162,-0.5382699,0.06846756,-0.012527816,-0.0112427585,-0.08561009,-0.013143852,0.108116984,-0.015529215,0.023005605,0.023889005,-0.024314523,-0.020516872,13.41454,-0.11472657,1,0,-1.9402065,0.06740092,1
4.0982,36.0,5.880769230769231,1.023076923076923,683.0,2.626923076923077,32.79,-117.09,1.712,32.79,-117.09,0.0031364635,0.030971972,0.0325887,-0.0047347923,-0.034686975,0.02326338,1.1228139,-0.66485524,0.0031364635,1.1228139,-0.66485524,0.02326338,0.0325887,0.030971972,-0.034686975,-0.0047347923,-0.39230722,-0.019455004,-0.02206748,0.013276575,-0.068963826,-0.022931647,0.07592994,0.023322105,0.038317263,-0.022121549,-0.048068702,0.042645633,12.470276,0.66227543,1,0,-1.5160512,1.1038011,1
3.4419,15.0,5.389399293286219,1.1095406360424027,3823.0,2.701766784452297,33.87,-117.6,1.381,33.87,-117.6,-0.18161894,-0.084355876,-0.06664085,0.024044009,0.05099903,-0.011733606,0.38936645,-0.39303517,-0.18161894,0.38936645,-0.39303517,-0.011733606,-0.06664085,-0.084355876,0.05099903,0.024044009,-0.13743736,-0.011717055,0.036716133,0.019934814,-0.009284437,0.0036028437,0.03473319,0.016798735,0.009232029,-0.002098173,0.0053988397,-0.009101063,7.40272,5.876069,1,0,0.7169198,3.4819264,1
2.3284,30.0,4.048780487804878,1.054878048780488,577.0,1.7591463414634143,32.81,-117.26,2.906,32.81,-117.26,-0.37531406,0.07366292,-0.14797433,0.026851468,-0.007975215,0.62397665,1.1519052,-0.39004174,-0.37531406,1.1519052,-0.39004174,0.62397665,-0.14797433,0.07366292,-0.007975215,0.026851468,-0.094647124,-0.13002183,0.06817371,0.047727436,-0.053035676,-0.03592293,0.046319664,0.06963283,0.03270042,-0.024573982,-0.019006997,-0.030342042,12.952223,1.8716973,1,0,-1.8343623,2.1892445,1
2.9306,23.0,5.62962962962963,1.3240740740740742,281.0,2.601851851851852,39.74,-123.15,0.7,39.74,-123.15,-0.2708125,0.009985916,0.0008912226,0.014571033,-0.032630634,0.013402052,-0.75361013,1.1318024,-0.2708125,-0.75361013,1.1318024,0.013402052,0.0008912226,0.009985916,-0.032630634,0.014571033,-0.47838008,-0.00914338,0.0027159397,0.012219851,0.02600202,-0.00884386,-0.073078096,-0.0062832236,-0.0051473975,-0.005017787,0.004491508,-0.024276495,-2.552201,5.613613,15,5,14.076126,6.506295,0
4.849,7.0,6.618212197159566,1.2046783625730997,2863.0,2.391812865497076,35.15,-120.64,2.75,35.15,-120.64,0.17649512,-0.04544055,0.15214029,0.08852483,0.025458429,0.16937786,0.14994027,0.4340135,0.17649512,0.14994027,0.4340135,0.16937786,0.15214029,-0.04544055,0.025458429,0.08852483,-0.13936031,0.05506046,-0.02328834,0.03831038,-0.012454376,-0.058191963,0.0018346244,-0.0054426272,-0.013580178,0.00820592,0.017579868,0.01002408,3.5460062,4.8666077,1,2,6.9919424,4.94226,0
10.2264,45.0,3.1666666666666665,0.8333333333333334,7460.0,1243.3333333333333,38.32,-121.98,1.375,38.32,-121.98,2.1932783,0.054850996,-0.1133215,-0.0045582354,0.12377559,-0.17092177,-0.5985183,0.590235,2.1932783,-0.5985183,0.590235,-0.17092177,-0.1133215,0.054850996,0.12377559,-0.0045582354,-0.19039786,-0.10168059,-0.02338826,-0.4874602,-0.0821521,-0.07689201,-0.21783268,0.06248203,-0.011694878,-0.0069226623,0.0028394163,0.0072288513,9.012445,1.9987639,1,1,6.3453546,6.331063,0
1.9464,36.0,4.975510204081632,1.053061224489796,639.0,2.608163265306122,37.12,-120.27,0.57,37.12,-120.27,-0.52507496,0.008408152,-0.108646676,0.0044940673,-0.013336316,0.016932746,-0.08946127,0.512738,-0.52507496,-0.08946127,0.512738,0.016932746,-0.108646676,0.008408152,-0.013336316,0.0044940673,-0.483683,0.0008040713,-0.009579339,-0.0254606,0.01356828,-0.012774412,-0.0045120716,-0.017811507,0.0022598505,-0.0030010426,-0.006493791,0.008033097,2.2486193,8.45655,6,4,11.164575,9.718884,0
5.6344,24.0,5.276053215077606,1.0210643015521064,3188.0,3.5343680709534366,37.41,-121.9,2.287,37.41,-121.9,0.5482883,0.00034405664,-0.09045609,-0.006828596,0.045486268,-0.251826,-0.11731617,0.57548183,0.5482883,-0.11731617,0.57548183,-0.251826,-0.09045609,0.00034405664,0.045486268,-0.006828596,-0.049802825,-0.10664275,-0.011051074,-0.019244473,-0.051194787,0.00422699,-0.00051791966,-0.003599368,-0.0058960244,5.7265162e-05,0.0034017116,-0.0055409,1.340933,4.4232965,-1,8,10.611369,4.5775833,0
4.8068,46.0,5.4638783269961975,1.011406844106464,607.0,2.307984790874525,37.55,-122.32,3.697,37.55,-122.32,0.18987615,-0.0023876466,-0.057608917,0.00019183662,-0.003073454,0.23745018,-0.15819298,0.8529552,0.18987615,-0.15819298,0.8529552,0.23745018,-0.057608917,-0.0023876466,-0.003073454,0.00019183662,0.11329961,0.09137739,0.010973349,0.0038016662,0.040504813,0.035445236,0.01364741,-0.0039933547,0.008917393,-0.02840203,-0.0037132502,-0.0049229544,-0.27183,3.936604,6,10,11.824016,2.7677665,0
0.8075,52.0,2.490322580645161,1.0580645161290323,346.0,2.232258064516129,37.81,-122.28,1.375,37.81,-122.28,-0.4446811,0.16052188,-0.19442663,-0.008407652,0.008736044,0.27317923,-0.28091967,0.81806177,-0.4446811,-0.28091967,0.81806177,0.27317923,-0.19442663,0.16052188,0.008736044,-0.008407652,-0.23800266,-0.060444012,0.02634976,0.30839717,-0.019971505,-0.12990272,-0.048499107,0.0068712234,0.0015233457,-0.024421856,-0.0295199,-0.013844997,7.473681,9.79231,1,3,14.4796915,2.9796178,0
3.1193,21.0,20.03333333333333,3.826666666666666,385.0,2.566666666666667,39.24,-120.11,1.533,39.24,-120.11,-0.23026659,0.020402538,0.5558659,0.05860351,-0.0301589,0.038587164,-0.6350082,0.5148783,-0.23026659,-0.6350082,0.5148783,0.038587164,0.5558659,0.020402538,-0.0301589,0.05860351,-0.2527277,-0.022565823,0.0023948334,0.013767272,0.037056535,-0.0026221965,-0.041942984,0.006954074,-0.007849157,-0.005990103,0.0043673366,-0.014303982,-3.2858176,5.602771,15,2,7.794353,5.427157,0
5.0864,4.0,6.964285714285714,1.0844155844155845,1024.0,3.324675324675325,36.83,-119.67,1.137,36.83,-119.67,0.29154372,-0.0054977313,0.2617532,0.011309922,-0.008745826,-0.23651019,-0.04307413,0.55832446,0.29154372,-0.04307413,0.55832446,-0.23651019,0.2617532,-0.0054977313,-0.008745826,0.011309922,-0.61394274,-0.05163548,0.065423615,0.004137166,-0.053242348,-0.05449418,-0.021071464,-0.004846424,-0.02026853,-0.014096141,0.0027530268,-0.028713554,3.5724726,6.592672,6,4,9.916729,9.138137,0
3.5878,43.0,4.634228187919463,0.9328859060402684,1494.0,5.0134228187919465,33.91,-118.2,1.184,33.91,-118.2,-0.112522095,0.0319181,-0.12824485,-0.012126792,0.0071019493,-0.32790658,0.2841631,-0.20209397,-0.112522095,0.2841631,-0.20209397,-0.32790658,-0.12824485,0.0319181,0.0071019493,-0.012126792,-0.011675686,-0.03809409,-0.017628357,0.025551628,-0.03187868,-0.016218547,0.03816299,-0.031187102,-0.02013851,-0.014023386,0.0013655722,-0.014722399,11.352388,9.090609,1,0,-2.2339826,6.3451595,1
4.675,34.0,5.3486590038314175,0.9386973180076628,661.0,2.532567049808429,33.88,-117.9,2.154,33.88,-117.9,0.15638246,0.049789205,-0.060911752,0.0015160497,-0.033557694,0.07595032,0.39443916,-0.29534355,0.15638246,0.39443916,-0.29534355,0.07595032,-0.060911752,0.049789205,-0.033557694,0.0015160497,0.0007299781,-0.0033962317,-0.016594708,0.015941855,-0.053265274,0.00068539754,0.0022080243,0.0014489293,0.020715252,-0.032327384,0.0008624047,-0.013650045,10.744458,6.624324,1,0,-0.0002958292,5.2580056,1
4.7068,6.0,5.81031976744186,1.059593023255814,4771.0,3.467296511627907,32.62,-116.98,1.843,32.62,-116.98,0.18026036,-0.09262549,0.022953372,0.01094038,0.043471634,-0.26434377,1.1581461,-0.7427118,0.18026036,1.1581461,-0.7427118,-0.26434377,0.022953372,-0.09262549,0.043471634,0.01094038,-0.31814033,-0.04464119,0.07279148,0.02221795,-0.031832665,-0.03240326,0.0161241,-0.044128507,-0.046216756,0.042875648,0.07695973,0.044276506,6.991158,1.1336342,1,0,0.11481494,0.4960387,1
3.9224,17.0,5.00216684723727,1.0639219934994584,2303.0,2.495124593716143,34.39,-119.49,2.306,34.39,-119.49,-0.026912145,-0.056158938,-0.06804396,0.023934308,0.04302575,0.07265055,0.4232792,0.46971318,-0.026912145,0.4232792,0.46971318,0.07265055,-0.06804396,-0.056158938,0.04302575,0.023934308,0.043422937,-0.022095347,0.010489751,0.014264695,-0.010535628,-0.0034675188,0.013491869,0.024910077,-0.0073471814,-0.014291331,0.00293006,-0.037347153,8.091958,6.471995,1,0,1.0939614,4.263095,1
6.0936,35.0,6.46524064171123,1.002673796791444,988.0,2.641711229946524,37.28,-121.89,3.654,37.28,-121.89,0.69733596,0.020401146,0.087085545,-0.0051312,-0.010224148,0.0019027665,-0.13714865,0.53504014,0.69733596,-0.13714865,0.53504014,0.0019027665,0.087085545,0.020401146,-0.010224148,-0.0051312,-0.021027416,0.039804883,-0.005608173,0.003424257,-0.021971226,0.049093913,-0.009470917,-0.003225349,0.000819996,0.0013803244,0.009706914,0.013748795,0.57549745,3.0636647,-1,7,10.568609,3.2969005,0
2.525,17.0,3.787430683918669,1.0129390018484288,2243.0,4.146025878003697,34.24,-118.42,1.637,34.24,-118.42,-0.39172402,-0.050914817,-0.11103523,0.005038986,0.031245355,-0.3166998,0.4219084,0.16087975,-0.39172402,0.4219084,0.16087975,-0.3166998,-0.11103523,-0.050914817,0.031245355,0.005038986,-0.13429442,0.022935987,0.022545636,0.03649578,0.030166011,0.020800866,0.03231293,-0.027128197,-0.0003322065,-0.021614328,0.005991794,-0.036115237,8.545508,7.697851,1,0,0.3928343,4.0600653,1
5.7979,52.0,5.981432360742706,1.0875331564986737,823.0,2.183023872679045,37.88,-122.26,4.153,37.88,-122.26,0.6603281,0.13272326,0.012207978,0.027232528,-0.023551505,0.31952724,-0.27478352,0.77168924,0.6603281,-0.27478352,0.77168924,0.31952724,0.012207978,0.13272326,-0.023551505,0.027232528,-0.077917844,0.12515911,-0.0053995103,0.007713452,0.037373304,0.031673055,-0.02656287,-0.034446836,-0.032559335,-0.024896234,-0.011467159,-0.013222098,-1.0422612,4.5929713,6,3,13.158876,2.2278733,0
2.7969,38.0,4.626707132018209,1.078907435508346,2167.0,3.288315629742033,37.79,-122.22,1.417,37.79,-122.22,-0.3651946,0.02358086,-0.13810429,0.019855719,0.027818609,-0.22893122,-0.30341378,0.7040231,-0.3651946,-0.30341378,0.7040231,-0.22893122,-0.13810429,0.02358086,0.027818609,0.019855719,-0.21553251,0.041581318,-0.016354702,0.00960388,0.008336276,-0.010631613,-0.016499221,-0.025645882,-0.014408886,0.005900115,-0.007204041,0.0075003803,-0.06081771,7.4151163,6,8,12.16165,7.189556,0
3.2813,33.0,4.67109634551495,1.053156146179402,1075.0,3.571428571428572,36.93,-121.77,1.9,36.93,-121.77,-0.22758658,0.047306545,-0.13607478,0.0012447804,-0.00010103965,-0.26228142,-0.07400021,0.58533204,-0.22758658,-0.07400021,0.58533204,-0.26228142,-0.13607478,0.047306545,-0.00010103965,0.0012447804,-0.07765983,0.012166083,-0.020948209,0.02918281,0.017827868,-0.013003163,-0.0008203685,0.0055881813,-0.0021471828,0.015170604,0.005029142,-0.0028782412,0.71323913,6.0946455,6,8,11.631906,6.642555,0
2.478,16.0,3.838763575605681,1.1203007518796992,2849.0,2.380116959064328,33.17,-117.35,1.856,33.17,-117.35,-0.40200108,-0.08367553,-0.1407707,0.046855036,0.0312397,0.16709039,1.0828588,-0.4447857,-0.40200108,1.0828588,-0.4447857,0.16709039,-0.1407707,-0.08367553,0.0312397,0.046855036,-0.19133443,-0.020505942,-0.0144188255,0.019761018,0.005136788,0.032040555,0.018794686,0.048259974,-0.084623635,-0.021367341,0.030518115,-0.04941368,5.8220477,1.9385793,1,0,-0.5116482,0.579454,1
4.5,14.0,5.227043390514631,1.060544904137235,1639.0,1.6538849646821392,33.03,-117.05,2.222,33.03,-117.05,0.106974155,-0.022224575,-0.08498161,0.0149492305,-0.0054322034,0.6654769,1.0823026,-0.7725166,0.106974155,1.0823026,-0.7725166,0.6654769,-0.08498161,-0.022224575,-0.0054322034,0.0149492305,-0.24556065,0.05961062,-0.35152358,0.023440849,-0.01442939,-0.12233779,0.037801296,0.026453316,-0.0806973,-0.06332466,0.070622355,-0.0055503547,5.2038693,3.4622533,1,0,2.1461217,3.78042,1
4.1727,10.0,4.101503759398496,0.9774436090225564,517.0,1.943609022556391,34.15,-118.45,3.326,34.15,-118.45,0.098122746,-0.039792262,-0.10670079,-0.022918046,-0.013227232,0.60264087,0.50892913,0.10362549,0.098122746,0.50892913,0.10362549,0.60264087,-0.10670079,-0.039792262,-0.013227232,-0.022918046,0.13007152,0.0133135915,-0.26078537,-0.047456235,-0.03038758,-0.116962075,0.02356255,0.027302831,-0.010175645,0.024667367,0.046427153,-0.044478923,4.850878,4.17865,1,0,2.1635177,4.642312,1
13.4196,33.0,8.25531914893617,1.0292553191489362,1111.0,2.9547872340425534,34.15,-118.5,5.00001,34.15,-118.5,2.0898733,0.04011429,0.3930689,0.0086678555,-0.00060505606,-0.08635974,0.50377005,0.121379904,2.0898733,0.50377005,0.121379904,-0.08635974,0.3930689,0.04011429,-0.00060505606,0.0086678555,0.14522819,0.052859098,-0.008636564,-0.07511921,-0.13359636,-0.027631309,-0.05898893,0.010298401,0.0008289516,0.011647638,0.0018953346,0.04133603,9.765026,1.6901006,1,0,2.8976026,1.0333937,1
1.6993,28.0,4.721153846153846,1.0673076923076923,1196.0,3.8333333333333335,34.15,-117.33,0.678,34.15,-117.33,-0.57170963,0.040187486,-0.14054969,0.01482743,-0.0013040807,-0.31106806,0.5304286,-0.41806382,-0.57170963,0.5304286,-0.41806382,-0.31106806,-0.14054969,0.040187486,-0.0013040807,0.01482743,-0.37390727,0.060314856,-0.008000977,-0.007625252,0.042927116,-0.010515847,0.017357029,-0.00676471,-0.006655231,0.042779505,-0.0016520023,-0.0063574314,6.9124756,8.276934,1,0,-0.22786932,7.8219023,1
2.3958,14.0,7.911111111111111,1.4555555555555555,270.0,3.0,40.76,-122.89,1.021,40.76,-122.89,-0.40518653,-0.08133887,0.377752,0.107602425,0.012627577,-0.08591414,-0.8626329,1.0600257,-0.40518653,-0.8626329,1.0600257,-0.08591414,0.377752,-0.08133887,0.012627577,0.107602425,-0.39504704,0.009285945,0.017778132,-0.03325604,-0.029203981,0.026773188,0.0019073486,-0.008829117,0.05418229,-0.0056007504,-0.035061225,-0.053661823,-5.0968,5.6638107,3,2,7.1560736,5.347593,0
2.3798,17.0,4.784883720930233,0.9593023255813954,750.0,2.1802325581395348,39.74,-121.59,0.838,39.74,-121.59,-0.4545288,-0.056644026,-0.12109913,-0.008787554,-0.021649761,0.293084,-0.8181133,0.578418,-0.4545288,-0.8181133,0.578418,0.293084,-0.12109913,-0.056644026,-0.021649761,-0.008787554,-0.29492223,-0.057813242,-0.026074976,-0.024198618,0.008990839,0.032104008,0.04693514,-0.052037954,0.03411907,-0.0038885176,0.01388967,0.026442885,-4.772516,6.6280417,7,8,9.350478,7.210506,0
5.716,27.0,7.15625,0.9375,492.0,3.075,37.4,-121.83,3.483,37.4,-121.83,0.6154052,0.019922387,0.24769847,0.0014137421,-0.0365851,-0.119988054,-0.13715988,0.5507058,0.6154052,-0.13715988,0.5507058,-0.119988054,0.24769847,0.019922387,-0.0365851,0.0014137421,-0.08290416,-0.06306051,-0.016733654,-0.004302025,-0.036326855,-0.008499838,0.012194023,-0.004858829,-0.006779827,-0.0077347755,0.0032419115,0.007278301,1.511164,3.8855758,9,8,10.098905,4.4287124,0
3.4047,26.0,4.481052631578947,1.085263157894737,1861.0,1.9589473684210523,34.44,-119.74,2.945,34.44,-119.74,-0.16959627,0.0080298595,-0.10589518,0.030184112,0.02310878,0.54675686,0.4432407,0.4596809,-0.16959627,0.4432407,0.4596809,0.54675686,-0.10589518,0.0080298595,0.02310878,0.030184112,0.018352196,0.029876083,0.044987798,0.014023222,-0.00338839,0.0038618594,0.039286956,4.6238303e-05,0.0017230362,-0.011436433,0.0009533614,-0.060960323,9.642433,5.292482,1,0,2.7178054,5.086738,1
6.939,40.0,7.075794621026895,0.9657701711491442,1063.0,2.599022004889976,34.0,-118.35,3.72,34.0,-118.35,1.1715976,0.02520806,0.23939309,-0.008274164,-0.0075332774,0.006533147,0.30349058,-0.12353333,1.1715976,0.30349058,-0.12353333,0.006533147,0.23939309,0.02520806,-0.0075332774,-0.008274164,0.10641958,0.03954388,-0.014940571,-0.06416362,-0.023433048,0.16182184,0.022383273,0.009599477,0.0046543777,-0.0020102514,0.0027504498,0.05324538,11.275241,2.6214087,1,0,2.5226815,2.1063197,1
5.6413,35.0,5.361702127659575,0.928191489361702,1023.0,2.720744680851064,37.44,-122.11,3.766,37.44,-122.11,0.5033159,0.023523923,-0.068446636,-0.020315675,-0.0082434835,-0.013251178,-0.14922886,0.60202104,0.5033159,-0.14922886,0.60202104,-0.013251178,-0.068446636,0.023523923,-0.0082434835,-0.020315675,0.085687846,0.05156586,-0.011175275,-0.027554702,0.049000025,0.004006389,0.034596898,0.0034230463,0.002002486,0.0046753883,0.0049776137,-0.0015931474,0.25860658,3.8508282,6,-1,11.007535,3.4440231,0
3.6791,37.0,4.389204545454546,0.96875,1909.0,5.423295454545454,34.25,-118.42,1.481,34.25,-118.42,-0.099962234,0.027770562,-0.122142866,-0.012957837,0.018610727,-0.30339706,0.4220454,0.14578143,-0.099962234,0.4220454,0.14578143,-0.30339706,-0.122142866,0.027770562,0.018610727,-0.012957837,-0.113112874,-0.044168442,-0.022704735,0.010718659,-0.013628861,-0.022369068,0.008870132,-0.044391654,0.0010580868,-0.032741386,0.00016598357,-0.03460551,10.940911,8.0401535,1,0,-1.6816303,6.24276,1
